Freq.	V(vout)
3.71535229097168e+003	(-1.81539087194749e+001dB,5.56480212003373e+001°)
3.80189396320557e+003	(-1.84467020411807e+001dB,5.47658903160277e+001°)
3.89045144994276e+003	(-1.87420530567009e+001dB,5.38884840969682e+001°)
3.98107170553493e+003	(-1.90399499079390e+001dB,5.30160616177317e+001°)
4.07380277804108e+003	(-1.93403787369791e+001dB,5.21488820081238e+001°)
4.16869383470331e+003	(-1.96433236853473e+001dB,5.12872035820443e+001°)
4.26579518801588e+003	(-1.99487669037683e+001dB,5.04312829726746e+001°)
4.36515832240161e+003	(-2.02566885722093e+001dB,4.95813742800558e+001°)
4.46683592150958e+003	(-2.05670669299146e+001dB,4.87377282369074e+001°)
4.57088189614870e+003	(-2.08798783150479e+001dB,4.79005913982599e+001°)
4.67735141287193e+003	(-2.11950972134831e+001dB,4.70702053601354e+001°)
4.78630092322633e+003	(-2.15126963162103e+001dB,4.62468060121216e+001°)
4.89778819368441e+003	(-2.18326465847645e+001dB,4.54306228282496e+001°)
5.01187233627267e+003	(-2.21549173240240e+001dB,4.46218782001105e+001°)
5.12861383991359e+003	(-2.24794762616857e+001dB,4.38207868156428e+001°)
5.24807460249767e+003	(-2.28062896336855e+001dB,4.30275550864977e+001°)
5.37031796370247e+003	(-2.31353222748058e+001dB,4.22423806263484e+001°)
5.49540873857618e+003	(-2.34665377136966e+001dB,4.14654517819678e+001°)
5.62341325190343e+003	(-2.37998982715297e+001dB,4.06969472183577e+001°)
5.75439937337150e+003	(-2.41353651635068e+001dB,3.99370355586831e+001°)
5.88843655355582e+003	(-2.44728986024532e+001dB,3.91858750792506e+001°)
6.02559586074351e+003	(-2.48124579037488e+001dB,3.84436134592869e+001°)
6.16595001861475e+003	(-2.51540015908724e+001dB,3.77103875848089e+001°)
6.30957344480186e+003	(-2.54974875008691e+001dB,3.69863234054578e+001°)
6.45654229034648e+003	(-2.58428728890880e+001dB,3.62715358427767e+001°)
6.60693448007588e+003	(-2.61901145325811e+001dB,3.55661287480724e+001°)
6.76082975391974e+003	(-2.65391688315993e+001dB,3.48701949076921e+001°)
6.91830970918928e+003	(-2.68899919086733e+001dB,3.41838160932881e+001°)
7.07945784384129e+003	(-2.72425397048163e+001dB,3.35070631544284e+001°)
7.24435960074981e+003	(-2.75967680724401e+001dB,3.28399961507350e+001°)
7.41310241300908e+003	(-2.79526328646273e+001dB,3.21826645206032e+001°)
7.58577575029174e+003	(-2.83100900204570e+001dB,3.15351072834629e+001°)
7.76247116628682e+003	(-2.86690956461318e+001dB,3.08973532724897e+001°)
7.94328234724272e+003	(-2.90296060917041e+001dB,3.02694213946576e+001°)
8.12830516164089e+003	(-2.93915780232483e+001dB,2.96513209150389e+001°)
8.31763771102661e+003	(-2.97549684903710e+001dB,2.90430517623009e+001°)
8.51138038202366e+003	(-3.01197349889933e+001dB,2.84446048524209e+001°)
8.70963589956070e+003	(-3.04858355193805e+001dB,2.78559624277313e+001°)
8.91250938133734e+003	(-3.08532286394285e+001dB,2.72770984085218e+001°)
9.12010839355898e+003	(-3.12218735132524e+001dB,2.67079787545519e+001°)
9.33254300796979e+003	(-3.15917299551499e+001dB,2.61485618339691e+001°)
9.54992586021424e+003	(-3.19627584690391e+001dB,2.55987987972779e+001°)
9.77237220955798e+003	(-3.23349202834940e+001dB,2.50586339541671e+001°)
9.99999999999987e+003	(-3.27081773825194e+001dB,2.45280051511608e+001°)
1.02329299228074e+004	(-3.30824925322238e+001dB,2.40068441482273e+001°)
1.04712854805089e+004	(-3.34578293035632e+001dB,2.34950769926441e+001°)
1.07151930523759e+004	(-3.38341520913371e+001dB,2.29926243885836e+001°)
1.09647819614317e+004	(-3.42114261296297e+001dB,2.24994020610395e+001°)
1.12201845430195e+004	(-3.45896175038903e+001dB,2.20153211128770e+001°)
1.14815362149687e+004	(-3.49686931598555e+001dB,2.15402883739345e+001°)
1.17489755493951e+004	(-3.53486209095118e+001dB,2.10742067412512e+001°)
1.20226443461740e+004	(-3.57293694343027e+001dB,2.06169755096310e+001°)
1.23026877081237e+004	(-3.61109082857765e+001dB,2.01684906918821e+001°)
1.25892541179415e+004	(-3.64932078838736e+001dB,1.97286453281903e+001°)
1.28824955169312e+004	(-3.68762395130429e+001dB,1.92973297841982e+001°)
1.31825673855639e+004	(-3.72599753163747e+001dB,1.88744320374645e+001°)
1.34896288259164e+004	(-3.76443882879291e+001dB,1.84598379520733e+001°)
1.38038426460287e+004	(-3.80294522634347e+001dB,1.80534315412481e+001°)
1.41253754462274e+004	(-3.84151419095213e+001dB,1.76550952179067e+001°)
1.44543977074591e+004	(-3.88014327116462e+001dB,1.72647100331593e+001°)
1.47910838816819e+004	(-3.91883009608631e+001dB,1.68821559028186e+001°)
1.51356124843619e+004	(-3.95757237395758e+001dB,1.65073118220448e+001°)
1.54881661891246e+004	(-3.99636789064094e+001dB,1.61400560682951e+001°)
1.58489319246109e+004	(-4.03521450803252e+001dB,1.57802663927944e+001°)
1.62181009735891e+004	(-4.07411016240941e+001dB,1.54278202007736e+001°)
1.65958690743754e+004	(-4.11305286272401e+001dB,1.50825947207594e+001°)
1.69824365246172e+004	(-4.15204068885518e+001dB,1.47444671632188e+001°)
1.73780082874935e+004	(-4.19107178982570e+001dB,1.44133148688872e+001°)
1.77827941003890e+004	(-4.23014438199452e+001dB,1.40890154471221e+001°)
1.81970085860996e+004	(-4.26925674723167e+001dB,1.37714469046386e+001°)
1.86208713666284e+004	(-4.30840723108304e+001dB,1.34604877649917e+001°)
1.90546071796322e+004	(-4.34759424093147e+001dB,1.31560171791762e+001°)
1.94984459975802e+004	(-4.38681624416015e+001dB,1.28579150277172e+001°)
1.99526231496885e+004	(-4.42607176632353e+001dB,1.25660620146273e+001°)
2.04173794466950e+004	(-4.46535938933066e+001dB,1.22803397536009e+001°)
2.08929613085401e+004	(-4.50467774964504e+001dB,1.20006308468170e+001°)
2.13796208950220e+004	(-4.54402553650485e+001dB,1.17268189567135e+001°)
2.18776162394952e+004	(-4.58340149016686e+001dB,1.14587888710905e+001°)
2.23872113856831e+004	(-4.62280440017686e+001dB,1.11964265618929e+001°)
2.29086765276774e+004	(-4.66223310366915e+001dB,1.09396192380126e+001°)
2.34422881531989e+004	(-4.70168648369726e+001dB,1.06882553924421e+001°)
2.39883291901946e+004	(-4.74116346759757e+001dB,1.04422248441013e+001°)
2.45470891568500e+004	(-4.78066302538753e+001dB,1.02014187746467e+001°)
2.51188643150954e+004	(-4.82018416819953e+001dB,9.96572976056329e+000°)
2.57039578276883e+004	(-4.85972594675142e+001dB,9.73505180082764e+000°)
2.63026799189534e+004	(-4.89928744985452e+001dB,9.50928034041739e+000°)
2.69153480392688e+004	(-4.93886780295941e+001dB,9.28831228993354e+000°)
2.75422870333813e+004	(-4.97846616674010e+001dB,9.07204604158815e+000°)
2.81838293126441e+004	(-5.01808173571645e+001dB,8.86038148179982e+000°)
2.88403150312656e+004	(-5.05771373691507e+001dB,8.65322000062737e+000°)
2.95120922666634e+004	(-5.09736142856836e+001dB,8.45046449826141e+000°)
3.01995172040197e+004	(-5.13702409885156e+001dB,8.25201938878213e+000°)
3.09029543251354e+004	(-5.17670106465734e+001dB,8.05779060138133e+000°)
3.16227766016833e+004	(-5.21639167040748e+001dB,7.86768557923616e+000°)
3.23593656929623e+004	(-5.25609528690102e+001dB,7.68161327621199e+000°)
3.31131121482586e+004	(-5.29581131019836e+001dB,7.49948415156195e+000°)
3.38844156139197e+004	(-5.33553916054047e+001dB,7.32121016278159e+000°)
3.46736850452526e+004	(-5.37527828130240e+001dB,7.14670475676775e+000°)
3.54813389233570e+004	(-5.41502813798053e+001dB,6.97588285942211e+000°)
3.63078054770096e+004	(-5.45478821721239e+001dB,6.80866086383163e+000°)
3.71535229097167e+004	(-5.49455802582831e+001dB,6.64495661714992e+000°)
3.80189396320555e+004	(-5.53433708993405e+001dB,6.48468940629610e+000°)
3.89045144994275e+004	(-5.57412495402330e+001dB,6.32777994258043e+000°)
3.98107170553491e+004	(-5.61392118011916e+001dB,6.17415034535871e+000°)
4.07380277804107e+004	(-5.65372534694370e+001dB,6.02372412481136e+000°)
4.16869383470329e+004	(-5.69353704911447e+001dB,5.87642616393642e+000°)
4.26579518801586e+004	(-5.73335589636713e+001dB,5.73218269983973e+000°)
4.36515832240159e+004	(-5.77318151280299e+001dB,5.59092130440032e+000°)
4.46683592150956e+004	(-5.81301353616076e+001dB,5.45257086438302e+000°)
4.57088189614868e+004	(-5.85285161711119e+001dB,5.31706156106588e+000°)
4.67735141287191e+004	(-5.89269541857386e+001dB,5.18432484944481e+000°)
4.78630092322631e+004	(-5.93254461505502e+001dB,5.05429343707328e+000°)
4.89778819368439e+004	(-5.97239889200552e+001dB,4.92690126259119e+000°)
5.01187233627264e+004	(-6.01225794519783e+001dB,4.80208347399206e+000°)
5.12861383991357e+004	(-6.05212148012129e+001dB,4.67977640667510e+000°)
5.24807460249764e+004	(-6.09198921139448e+001dB,4.55991756132382e+000°)
5.37031796370244e+004	(-6.13186086219389e+001dB,4.44244558165081e+000°)
5.49540873857616e+004	(-6.17173616369791e+001dB,4.32730023204408e+000°)
5.62341325190340e+004	(-6.21161485454518e+001dB,4.21442237514813e+000°)
5.75439937337148e+004	(-6.25149668030649e+001dB,4.10375394940970e+000°)
5.88843655355580e+004	(-6.29138139296918e+001dB,3.99523794661580e+000°)
6.02559586074348e+004	(-6.33126875043327e+001dB,3.88881838944914e+000°)
6.16595001861472e+004	(-6.37115851601835e+001dB,3.78444030908370e+000°)
6.30957344480183e+004	(-6.41105045798042e+001dB,3.68204972284100e+000°)
6.45654229034645e+004	(-6.45094434903772e+001dB,3.58159361192607e+000°)
6.60693448007586e+004	(-6.49083996590481e+001dB,3.48301989925954e+000°)
6.76082975391971e+004	(-6.53073708883396e+001dB,3.38627742742115e+000°)
6.91830970918925e+004	(-6.57063550116294e+001dB,3.29131593671809e+000°)
7.07945784384127e+004	(-6.61053498886858e+001dB,3.19808604339001e+000°)
7.24435960074979e+004	(-6.65043534012504e+001dB,3.10653921796124e+000°)
7.41310241300906e+004	(-6.69033634486604e+001dB,3.01662776374949e+000°)
7.58577575029172e+004	(-6.73023779435030e+001dB,2.92830479553885e+000°)
7.76247116628679e+004	(-6.77013948072915e+001dB,2.84152421842401e+000°)
7.94328234724269e+004	(-6.81004119661575e+001dB,2.75624070683148e+000°)
8.12830516164086e+004	(-6.84994273465487e+001dB,2.67240968372243e+000°)
8.31763771102658e+004	(-6.88984388709247e+001dB,2.58998729998125e+000°)
8.51138038202363e+004	(-6.92974444534430e+001dB,2.50893041399259e+000°)
8.70963589956067e+004	(-6.96964419956264e+001dB,2.42919657140925e+000°)
8.91250938133731e+004	(-7.00954293820027e+001dB,2.35074398511243e+000°)
9.12010839355895e+004	(-7.04944044757093e+001dB,2.27353151536496e+000°)
9.33254300796976e+004	(-7.08933651140543e+001dB,2.19751865015800e+000°)
9.54992586021420e+004	(-7.12923091040234e+001dB,2.12266548575044e+000°)
9.77237220955795e+004	(-7.16912342177271e+001dB,2.04893270740046e+000°)
9.99999999999984e+004	(-7.20901381877759e+001dB,1.97628157028755e+000°)
1.02329299228074e+005	(-7.24890187025777e+001dB,1.90467388062318e+000°)
1.04712854805088e+005	(-7.28878734015458e+001dB,1.83407197694788e+000°)
1.07151930523759e+005	(-7.32866998702103e+001dB,1.76443871161200e+000°)
1.09647819614317e+005	(-7.36854956352212e+001dB,1.69573743243711e+000°)
1.12201845430195e+005	(-7.40842581592367e+001dB,1.62793196455463e+000°)
1.14815362149686e+005	(-7.44829848356838e+001dB,1.56098659241811e+000°)
1.17489755493951e+005	(-7.48816729833833e+001dB,1.49486604198517e+000°)
1.20226443461739e+005	(-7.52803198410290e+001dB,1.42953546306479e+000°)
1.23026877081236e+005	(-7.56789225615096e+001dB,1.36496041182578e+000°)
1.25892541179415e+005	(-7.60774782060637e+001dB,1.30110683346155e+000°)
1.28824955169311e+005	(-7.64759837382568e+001dB,1.23794104500640e+000°)
1.31825673855639e+005	(-7.68744360177699e+001dB,1.17542971829845e+000°)
1.34896288259163e+005	(-7.72728317939868e+001dB,1.11353986308396e+000°)
1.38038426460286e+005	(-7.76711676993705e+001dB,1.05223881025765e+000°)
1.41253754462273e+005	(-7.80694402426157e+001dB,9.91494195233743e-001°)
1.44543977074590e+005	(-7.84676458015658e+001dB,9.31273941442119e-001°)
1.47910838816818e+005	(-7.88657806158813e+001dB,8.71546243943881e-001°)
1.51356124843618e+005	(-7.92638407794485e+001dB,8.12279553160634e-001°)
1.54881661891246e+005	(-7.96618222325134e+001dB,7.53442558711651e-001°)
1.58489319246109e+005	(-8.00597207535298e+001dB,6.95004173353041e-001°)
1.62181009735890e+005	(-8.04575319507064e+001dB,6.36933517012852e-001°)
1.65958690743753e+005	(-8.08552512532394e+001dB,5.79199900916258e-001°)
1.69824365246172e+005	(-8.12528739022180e+001dB,5.21772811794643e-001°)
1.73780082874935e+005	(-8.16503949411855e+001dB,4.64621896172503e-001°)
1.77827941003889e+005	(-8.20478092063442e+001dB,4.07716944726088e-001°)
1.81970085860995e+005	(-8.24451113163877e+001dB,3.51027876707553e-001°)
1.86208713666284e+005	(-8.28422956619451e+001dB,2.94524724428575e-001°)
1.90546071796322e+005	(-8.32393563946228e+001dB,2.38177617796978e-001°)
1.94984459975801e+005	(-8.36362874156271e+001dB,1.81956768900578e-001°)
1.99526231496885e+005	(-8.40330823639528e+001dB,1.25832456631710e-001°)
2.04173794466949e+005	(-8.44297346041211e+001dB,6.97750113464346e-002°)
2.08929613085400e+005	(-8.48262372134499e+001dB,1.37547995522292e-002°)
2.13796208950220e+005	(-8.52225829688428e+001dB,-4.22577913820463e-002°)
2.18776162394952e+005	(-8.56187643330770e+001dB,-9.82923684998728e-002°)
2.23872113856830e+005	(-8.60147734405769e+001dB,-1.54378548520796e-001°)
2.29086765276773e+005	(-8.64106020826551e+001dB,-2.10545973100032e-001°)
2.34422881531988e+005	(-8.68062416922056e+001dB,-2.66824324090046e-001°)
2.39883291901945e+005	(-8.72016833278334e+001dB,-3.23243338809978e-001°)
2.45470891568499e+005	(-8.75969176574036e+001dB,-3.79832825329015e-001°)
2.51188643150954e+005	(-8.79919349409966e+001dB,-4.36622677769365e-001°)
2.57039578276882e+005	(-8.83867250132528e+001dB,-4.93642891634606e-001°)
2.63026799189534e+005	(-8.87812772650939e+001dB,-5.50923579169330e-001°)
2.69153480392687e+005	(-8.91755806248064e+001dB,-6.08494984755372e-001°)
2.75422870333812e+005	(-8.95696235384746e+001dB,-6.66387500350502e-001°)
2.81838293126440e+005	(-8.99633939497528e+001dB,-7.24631680974701e-001°)
2.88403150312656e+005	(-9.03568792789640e+001dB,-7.83258260249336e-001°)
2.95120922666633e+005	(-9.07500664015180e+001dB,-8.42298165994867e-001°)
3.01995172040196e+005	(-9.11429416256399e+001dB,-9.01782535891471e-001°)
3.09029543251354e+005	(-9.15354906694043e+001dB,-9.61742733207916e-001°)
3.16227766016832e+005	(-9.19276986370703e+001dB,-1.02221036260359e+000°)
3.23593656929623e+005	(-9.23195499947173e+001dB,-1.08321728600766e+000°)
3.31131121482585e+005	(-9.27110285451808e+001dB,-1.14479563858046e+000°)
3.38844156139197e+005	(-9.31021174022937e+001dB,-1.20697784476093e+000°)
3.46736850452526e+005	(-9.34927989644399e+001dB,-1.26979663440410e+000°)
3.54813389233569e+005	(-9.38830548874299e+001dB,-1.33328505901257e+000°)
3.63078054770095e+005	(-9.42728660567147e+001dB,-1.39747650806546e+000°)
3.71535229097166e+005	(-9.46622125589556e+001dB,-1.46240472544796e+000°)
3.80189396320555e+005	(-9.50510736529734e+001dB,-1.52810382598448e+000°)
3.89045144994274e+005	(-9.54394277401081e+001dB,-1.59460831207824e+000°)
3.98107170553490e+005	(-9.58272523340205e+001dB,-1.66195309045946e+000°)
4.07380277804106e+005	(-9.62145240299797e+001dB,-1.73017348904402e+000°)
4.16869383470328e+005	(-9.66012184736815e+001dB,-1.79930527390442e+000°)
4.26579518801585e+005	(-9.69873103296546e+001dB,-1.86938466635392e+000°)
4.36515832240158e+005	(-9.73727732493164e+001dB,-1.94044836014484e+000°)
4.46683592150955e+005	(-9.77575798387499e+001dB,-2.01253353878094e+000°)
4.57088189614867e+005	(-9.81417016262825e+001dB,-2.08567789294397e+000°)
4.67735141287190e+005	(-9.85251090299572e+001dB,-2.15991963803303e+000°)
4.78630092322630e+005	(-9.89077713249964e+001dB,-2.23529753181581e+000°)
4.89778819368438e+005	(-9.92896566113713e+001dB,-2.31185089218926e+000°)
5.01187233627263e+005	(-9.96707317815997e+001dB,-2.38961961504697e+000°)
5.12861383991356e+005	(-1.00050962488910e+002dB,-2.46864419225009e+000°)
5.24807460249763e+005	(-1.00430313115920e+002dB,-2.54896572969669e+000°)
5.37031796370243e+005	(-1.00808746743993e+002dB,-2.63062596548532e+000°)
5.49540873857615e+005	(-1.01186225123454e+002dB,-2.71366728816602e+000°)
5.62341325190339e+005	(-1.01562708644851e+002dB,-2.79813275507194e+000°)
5.75439937337147e+005	(-1.01938156311480e+002dB,-2.88406611072360e+000°)
5.88843655355579e+005	(-1.02312525713388e+002dB,-2.97151180529621e+000°)
6.02559586074347e+005	(-1.02685773003109e+002dB,-3.06051501314013e+000°)
6.16595001861471e+005	(-1.03057852873371e+002dB,-3.15112165134214e+000°)
6.30957344480182e+005	(-1.03428718537078e+002dB,-3.24337839831489e+000°)
6.45654229034644e+005	(-1.03798321709826e+002dB,-3.33733271239974e+000°)
6.60693448007584e+005	(-1.04166612595292e+002dB,-3.43303285046677e+000°)
6.76082975391970e+005	(-1.04533539873804e+002dB,-3.53052788649430e+000°)
6.91830970918924e+005	(-1.04899050694437e+002dB,-3.62986773010798e+000°)
7.07945784384125e+005	(-1.05263090671005e+002dB,-3.73110314505819e+000°)
7.24435960074977e+005	(-1.05625603882301e+002dB,-3.83428576761142e+000°)
7.41310241300904e+005	(-1.05986532876982e+002dB,-3.93946812483055e+000°)
7.58577575029170e+005	(-1.06345818683507e+002dB,-4.04670365271486e+000°)
7.76247116628678e+005	(-1.06703400825505e+002dB,-4.15604671416976e+000°)
7.94328234724267e+005	(-1.07059217343018e+002dB,-4.26755261677182e+000°)
8.12830516164085e+005	(-1.07413204820022e+002dB,-4.38127763029331e+000°)
8.31763771102656e+005	(-1.07765298418651e+002dB,-4.49727900394627e+000°)
8.51138038202361e+005	(-1.08115431920537e+002dB,-4.61561498330341e+000°)
8.70963589956065e+005	(-1.08463537775697e+002dB,-4.73634482684923e+000°)
8.91250938133729e+005	(-1.08809547159354e+002dB,-4.85952882211099e+000°)
9.12010839355893e+005	(-1.09153390037082e+002dB,-4.98522830131571e+000°)
9.33254300796974e+005	(-1.09494995238667e+002dB,-5.11350565651416e+000°)
9.54992586021419e+005	(-1.09834290540994e+002dB,-5.24442435410873e+000°)
9.77237220955793e+005	(-1.10171202760309e+002dB,-5.37804894871752e+000°)
1.00000000000000e+006	(-1.10505657854102e+002dB,-5.51444509630056e+000°)
