Freq.	V(vout)
2.23872113856833e+001	(2.60142050830780e-003dB,-9.43431895981493e-001°)
2.29086765276776e+001	(2.73081791348904e-003dB,-9.65423684861571e-001°)
2.34422881531991e+001	(2.86631354409968e-003dB,-9.87928904326465e-001°)
2.39883291901948e+001	(3.00819479217191e-003dB,-1.01095959787394e+000°)
2.45470891568502e+001	(3.15676259326087e-003dB,-1.03452809555686e+000°)
2.51188643150957e+001	(3.31233206463713e-003dB,-1.05864702108979e+000°)
2.57039578276885e+001	(3.47523317359227e-003dB,-1.08332929915195e+000°)
2.63026799189537e+001	(3.64581143716629e-003dB,-1.10858816289367e+000°)
2.69153480392690e+001	(3.82442865489136e-003dB,-1.13443716165309e+000°)
2.75422870333815e+001	(4.01146367600593e-003dB,-1.16089016889097e+000°)
2.81838293126444e+001	(4.20731320289411e-003dB,-1.18796139035111e+000°)
2.88403150312659e+001	(4.41239263227527e-003dB,-1.21566537245468e+000°)
2.95120922666637e+001	(4.62713693610743e-003dB,-1.24401701093723e+000°)
3.01995172040200e+001	(4.85200158394733e-003dB,-1.27303155973711e+000°)
3.09029543251358e+001	(5.08746350874866e-003dB,-1.30272464014509e+000°)
3.16227766016837e+001	(5.33402211820940e-003dB,-1.33311225022497e+000°)
3.23593656929627e+001	(5.59220035369078e-003dB,-1.36421077451567e+000°)
3.31131121482590e+001	(5.86254579906474e-003dB,-1.39603699402607e+000°)
3.38844156139201e+001	(6.14563184177445e-003dB,-1.42860809653382e+000°)
3.46736850452530e+001	(6.44205888859221e-003dB,-1.46194168720076e+000°)
3.54813389233574e+001	(6.75245563858545e-003dB,-1.49605579951757e+000°)
3.63078054770100e+001	(7.07748041613022e-003dB,-1.53096890659145e+000°)
3.71535229097171e+001	(7.41782256661471e-003dB,-1.56669993279097e+000°)
3.80189396320559e+001	(7.77420391792495e-003dB,-1.60326826576348e+000°)
3.89045144994279e+001	(8.14738031072320e-003dB,-1.64069376884088e+000°)
3.98107170553495e+001	(8.53814320081075e-003dB,-1.67899679385075e+000°)
4.07380277804111e+001	(8.94732133690953e-003dB,-1.71819819435069e+000°)
4.16869383470333e+001	(9.37578251748081e-003dB,-1.75831933930482e+000°)
4.26579518801591e+001	(9.82443543019793e-003dB,-1.79938212722240e+000°)
4.36515832240164e+001	(1.02942315780722e-002dB,-1.84140900077974e+000°)
4.46683592150961e+001	(1.07861672962158e-002dB,-1.88442296194792e+000°)
4.57088189614873e+001	(1.13012858635772e-002dB,-1.92844758765003e+000°)
4.67735141287196e+001	(1.18406797139753e-002dB,-1.97350704597325e+000°)
4.78630092322636e+001	(1.24054927513134e-002dB,-2.01962611296244e+000°)
4.89778819368444e+001	(1.29969227736574e-002dB,-2.06683019002364e+000°)
5.01187233627270e+001	(1.36162240113912e-002dB,-2.11514532196782e+000°)
5.12861383991362e+001	(1.42647097848033e-002dB,-2.16459821572666e+000°)
5.24807460249770e+001	(1.49437552867114e-002dB,-2.21521625977459e+000°)
5.37031796370250e+001	(1.56548004958802e-002dB,-2.26702754429338e+000°)
5.49540873857622e+001	(1.63993532276119e-002dB,-2.32006088211754e+000°)
5.62341325190346e+001	(1.71789923276140e-002dB,-2.37434583050182e+000°)
5.75439937337154e+001	(1.79953710161657e-002dB,-2.42991271375434e+000°)
5.88843655355586e+001	(1.88502203894229e-002dB,-2.48679264678180e+000°)
6.02559586074355e+001	(1.97453530852640e-002dB,-2.54501755959649e+000°)
6.16595001861479e+001	(2.06826671214304e-002dB,-2.60462022283780e+000°)
6.30957344480190e+001	(2.16641499139626e-002dB,-2.66563427436462e+000°)
6.45654229034652e+001	(2.26918824843730e-002dB,-2.72809424697883e+000°)
6.60693448007593e+001	(2.37680438643499e-002dB,-2.79203559734382e+000°)
6.76082975391978e+001	(2.48949157072772e-002dB,-2.85749473616701e+000°)
6.91830970918933e+001	(2.60748871160927e-002dB,-2.92450905971899e+000°)
7.07945784384134e+001	(2.73104596977172e-002dB,-2.99311698276810e+000°)
7.24435960074986e+001	(2.86042528544191e-002dB,-3.06335797301363e+000°)
7.41310241300914e+001	(2.99590093233222e-002dB,-3.13527258710738e+000°)
7.58577575029180e+001	(3.13776009754277e-002dB,-3.20890250835917e+000°)
7.76247116628688e+001	(3.28630348862058e-002dB,-3.28429058622876e+000°)
7.94328234724277e+001	(3.44184596904825e-002dB,-3.36148087771398e+000°)
8.12830516164095e+001	(3.60471722345191e-002dB,-3.44051869075231e+000°)
8.31763771102667e+001	(3.77526245392355e-002dB,-3.52145062976227e+000°)
8.51138038202372e+001	(3.95384310887558e-002dB,-3.60432464345913e+000°)
8.70963589956076e+001	(4.14083764593488e-002dB,-3.68919007509020e+000°)
8.91250938133741e+001	(4.33664233042776e-002dB,-3.77609771524454e+000°)
9.12010839355905e+001	(4.54167207109764e-002dB,-3.86509985740434e+000°)
9.33254300796986e+001	(4.75636129474007e-002dB,-3.95625035641653e+000°)
9.54992586021431e+001	(4.98116486153966e-002dB,-4.04960469007723e+000°)
9.77237220955805e+001	(5.21655902295263e-002dB,-4.14522002403545e+000°)
9.99999999999995e+001	(5.46304242405117e-002dB,-4.24315528023853e+000°)
1.02329299228075e+002	(5.72113715234263e-002dB,-4.34347120915783e+000°)
1.04712854805089e+002	(5.99138983514180e-002dB,-4.44623046605203e+000°)
1.07151930523760e+002	(6.27437278766154e-002dB,-4.55149769154480e+000°)
1.09647819614318e+002	(6.57068521407917e-002dB,-4.65933959681459e+000°)
1.12201845430196e+002	(6.88095446391282e-002dB,-4.76982505371784e+000°)
1.14815362149688e+002	(7.20583734612897e-002dB,-4.88302519019140e+000°)
1.17489755493952e+002	(7.54602150350420e-002dB,-4.99901349130752e+000°)
1.20226443461741e+002	(7.90222684983259e-002dB,-5.11786590638372e+000°)
1.23026877081237e+002	(8.27520707267070e-002dB,-5.23966096258209e+000°)
1.25892541179416e+002	(8.66575120440071e-002dB,-5.36447988546707e+000°)
1.28824955169313e+002	(9.07468526446218e-002dB,-5.49240672702841e+000°)
1.31825673855640e+002	(9.50287397570501e-002dB,-5.62352850171723e+000°)
1.34896288259165e+002	(9.95122255787998e-002dB,-5.75793533108721e+000°)
1.38038426460288e+002	(1.04206786013501e-001dB,-5.89572059768194e+000°)
1.41253754462275e+002	(1.09122340241979e-001dB,-6.03698110886195e+000°)
1.44543977074592e+002	(1.14269271159265e-001dB,-6.18181727132253e+000°)
1.47910838816820e+002	(1.19658446710109e-001dB,-6.33033327711664e+000°)
